dataset_data_id,dataset_data_title,dataset_data_id_refer,dataset_data_subtitle1,dataset_data_subtitle2,dataset_data_subtitle3,dataset_data_subtitle4,main
582,"ต. อ่างทอง อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
583,"ต. ป่าคลอก อ. ถลาง จ. ภูเก็ต 83110",152,"\N","\N","\N","\N","\N"
584,"ต. เขาทอง อ. เมืองกระบี่ จ. กระบี่ 81000",152,"\N","\N","\N","\N","\N"
585,"ต. อ่าวลึกน้อย อ. อ่าวลึก จ. กระบี่ 81110",152,"\N","\N","\N","\N","\N"
586,"ต. อ่างทอง อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
587,"ต. เกาะสาหร่าย อ. เมืองสตูล จ. สตูล 91000",152,"\N","\N","\N","\N","\N"
588,"ต. ท่าข้าม อ. ปะเหลียน จ. ตรัง 92120",152,"\N","\N","\N","\N","\N"
589,"ต. เกาะพะงัน อ. เกาะพะงัน จ. สุราษฎร์ธานี 84280",152,"\N","\N","\N","\N","\N"
590,"ต. เกาะกลาง อ. เกาะลันตา จ. กระบี่ 81120",152,"\N","\N","\N","\N","\N"
591,"ต. เกาะศรีบอยา อ. เหนือคลอง จ. กระบี่ 81130",152,"\N","\N","\N","\N","\N"
592,"แขวง สำราญราษฎร์ เขต พระนคร กรุงเทพมหานคร 10200",152,"\N","\N","\N","\N","\N"
593,"ต. บ่อผุด อ. เกาะสมุย จ. สุราษฎร์ธานี 84320",152,"\N","\N","\N","\N","\N"
594,"ต. เกาะพระทอง อ. คุระบุรี จ. พังงา 82150",152,"\N","\N","\N","\N","\N"
595,"ต. คลองยาง อ. เกาะลันตา จ. กระบี่ 81120",152,"\N","\N","\N","\N","\N"
596,"ต. เกาะลันตาใหญ่ อ. เกาะลันตา จ. กระบี่ 81150",152,"\N","\N","\N","\N","\N"
597,"ต. ตะเสะ อ. หาดสำราญ จ. ตรัง 92120",152,"\N","\N","\N","\N","\N"
598,"ต. เขาคราม อ. เมืองกระบี่ จ. กระบี่ 81000",152,"\N","\N","\N","\N","\N"
599,"ต. เกาะช้าง อ. เกาะช้าง จ. ตราด 23170",152,"\N","\N","\N","\N","\N"
600,"ต. บางเสร่ อ. สัตหีบ จ. ชลบุรี 20250",152,"\N","\N","\N","\N","\N"
601,"ต. เกาะพยาม อ. เมืองระนอง จ. ระนอง 85000",152,"\N","\N","\N","\N","\N"
602,"ต. เกาะเปริด อ. แหลมสิงห์ จ. จันทบุรี 22130",152,"\N","\N","\N","\N","\N"
603,"ต. เกาะสาหร่าย อ. เมืองสตูล จ. สตูล 91000",152,"\N","\N","\N","\N","\N"
604,"ต. เกาะพยาม อ. เมืองระนอง จ. ระนอง 85000",152,"\N","\N","\N","\N","\N"
605,"ต. อ่างทอง อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
606,"ต. เขาทอง อ. เมืองกระบี่ จ. กระบี่ 81000",152,"\N","\N","\N","\N","\N"
607,"ต. เกาะสาหร่าย อ. เมืองสตูล จ. สตูล 91000",152,"\N","\N","\N","\N","\N"
608,"ต. เกาะพยาม อ. เมืองระนอง จ. ระนอง 85000",152,"\N","\N","\N","\N","\N"
609,"ต. ตลิ่งงาม อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
610,"ต. กร่ำ อ. แกลง จ. ระยอง 21190",152,"\N","\N","\N","\N","\N"
611,"ต. เกาะสาหร่าย อ. เมืองสตูล จ. สตูล 91000",152,"\N","\N","\N","\N","\N"
612,"ต. เกาะสาหร่าย อ. เมืองสตูล จ. สตูล 91000",152,"\N","\N","\N","\N","\N"
613,"แขวง ชนะสงคราม เขต พระนคร กรุงเทพมหานคร 10200",152,"\N","\N","\N","\N","\N"
614,"ต. เกาะพยาม อ. เมืองระนอง จ. ระนอง 85000",152,"\N","\N","\N","\N","\N"
615,"ต. ตลิ่งงาม อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
616,"ต. อ่างทอง อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
617,"ต. ราไวย์ อ. เมืองภูเก็ต จ. ภูเก็ต 83100",152,"\N","\N","\N","\N","\N"
618,"ต. ราไวย์ อ. เมืองภูเก็ต จ. ภูเก็ต 83130",152,"\N","\N","\N","\N","\N"
619,"ต. นาคา อ. สุขสำราญ จ. ระนอง 85120",152,"\N","\N","\N","\N","\N"
620,"แขวง สี่แยกมหานาค เขต ดุสิต กรุงเทพมหานคร 10300",152,"\N","\N","\N","\N","\N"
621,"ต. อ่าวลึกน้อย อ. อ่าวลึก จ. กระบี่ 81110",152,"\N","\N","\N","\N","\N"
622,"ต. ราไวย์ อ. เมืองภูเก็ต จ. ภูเก็ต 83100",152,"\N","\N","\N","\N","\N"
623,"ต. ราไวย์ อ. เมืองภูเก็ต จ. ภูเก็ต 83130",152,"\N","\N","\N","\N","\N"
624,"ต. เกาะลันตาน้อย อ. เกาะลันตา จ. กระบี่ 81150",152,"\N","\N","\N","\N","\N"
625,"ต. เกาะพระทอง อ. คุระบุรี จ. พังงา 82150",152,"\N","\N","\N","\N","\N"
626,"ต. เกาะหมาก อ. เกาะกูด จ. ตราด 23000",152,"\N","\N","\N","\N","\N"
627,"ต. เกาะสาหร่าย อ. เมืองสตูล จ. สตูล 91000",152,"\N","\N","\N","\N","\N"
628,"ต. ตลิ่งงาม อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
629,"ต. นาคา อ. สุขสำราญ จ. ระนอง 85120",152,"\N","\N","\N","\N","\N"
630,"ต. คลองประสงค์ อ. เมืองกระบี่ จ. กระบี่ 81000",152,"\N","\N","\N","\N","\N"
631,"แขวง บ้านบาตร เขต ป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100",152,"\N","\N","\N","\N","\N"
632,"ต. ราไวย์ อ. เมืองภูเก็ต จ. ภูเก็ต 83100",152,"\N","\N","\N","\N","\N"
633,"ต. ราไวย์ อ. เมืองภูเก็ต จ. ภูเก็ต 83130",152,"\N","\N","\N","\N","\N"
634,"ต. ป่าคลอก อ. ถลาง จ. ภูเก็ต 83110",152,"\N","\N","\N","\N","\N"
635,"ต. ปากน้ำ อ. เมืองระนอง จ. ระนอง 85000",152,"\N","\N","\N","\N","\N"
636,"ต. คลองยาง อ. เกาะลันตา จ. กระบี่ 81120",152,"\N","\N","\N","\N","\N"
637,"แขวง บ้านพานถม เขต พระนคร กรุงเทพมหานคร 10200",152,"\N","\N","\N","\N","\N"
638,"ต. รัษฎา อ. เมืองภูเก็ต จ. ภูเก็ต 83000",152,"\N","\N","\N","\N","\N"
639,"ต. ปากน้ำ อ. เมืองระนอง จ. ระนอง 85000",152,"\N","\N","\N","\N","\N"
640,"แขวง ตลาดน้อย เขต สัมพันธวงศ์ กรุงเทพมหานคร 10100",152,"\N","\N","\N","\N","\N"
641,"แขวง วัดเทพศิรินทร์ เขต ป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100",152,"\N","\N","\N","\N","\N"
642,"แขวง บางขุนพรหม เขต พระนคร กรุงเทพมหานคร 10200",152,"\N","\N","\N","\N","\N"
643,"ต. บ้านโขด อ. เมืองชลบุรี จ. ชลบุรี 20000",152,"\N","\N","\N","\N","\N"
644,"ต. กำพวน อ. สุขสำราญ จ. ระนอง 85120",152,"\N","\N","\N","\N","\N"
645,"ต. ไม้ฝาด อ. สิเกา จ. ตรัง 92150",152,"\N","\N","\N","\N","\N"
646,"แขวง วัดโสมนัส เขต ป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100",152,"\N","\N","\N","\N","\N"
647,"ต. แสมสาร อ. สัตหีบ จ. ชลบุรี 20180",152,"\N","\N","\N","\N","\N"
648,"แขวง สัมพันธวงศ์ เขต สัมพันธวงศ์ กรุงเทพมหานคร 10100",152,"\N","\N","\N","\N","\N"
649,"ต. คลองประสงค์ อ. เมืองกระบี่ จ. กระบี่ 81000",152,"\N","\N","\N","\N","\N"
650,"ต. เกาะสาหร่าย อ. เมืองสตูล จ. สตูล 91000",152,"\N","\N","\N","\N","\N"
651,"แขวง บวรนิเวศ เขต พระนคร กรุงเทพมหานคร 10200",152,"\N","\N","\N","\N","\N"
652,"แขวง สี่พระยา เขต บางรัก กรุงเทพมหานคร 10500",152,"\N","\N","\N","\N","\N"
653,"ต. เกาะแก้ว อ. เมืองภูเก็ต จ. ภูเก็ต 83000",152,"\N","\N","\N","\N","\N"
654,"แขวง จักรวรรดิ เขต สัมพันธวงศ์ กรุงเทพมหานคร 10100",152,"\N","\N","\N","\N","\N"
655,"ต. เกาะสาหร่าย อ. เมืองสตูล จ. สตูล 91000",152,"\N","\N","\N","\N","\N"
656,"แขวง วัดสามพระยา เขต พระนคร กรุงเทพมหานคร 10200",152,"\N","\N","\N","\N","\N"
657,"ต. เขาทอง อ. เมืองกระบี่ จ. กระบี่ 81000",152,"\N","\N","\N","\N","\N"
658,"ต. สัตหีบ อ. สัตหีบ จ. ชลบุรี 20180",152,"\N","\N","\N","\N","\N"
659,"ต. บางน้ำจืด อ. หลังสวน จ. ชุมพร 86150",152,"\N","\N","\N","\N","\N"
660,"แขวง คลองมหานาค เขต ป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100",152,"\N","\N","\N","\N","\N"
661,"ต. เกาะสาหร่าย อ. เมืองสตูล จ. สตูล 91000",152,"\N","\N","\N","\N","\N"
662,"ต. ท้องเนียน อ. ขนอม จ. นครศรีธรรมราช 80210",152,"\N","\N","\N","\N","\N"
663,"แขวง บางรัก เขต บางรัก กรุงเทพมหานคร 10500",152,"\N","\N","\N","\N","\N"
664,"แขวง ป้อมปราบ เขต ป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100",152,"\N","\N","\N","\N","\N"
665,"ต. โกรกกราก อ. เมืองสมุทรสาคร จ. สมุทรสาคร 74000",152,"\N","\N","\N","\N","\N"
666,"ต. อ่างทอง อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
667,"แขวง มหาพฤฒาราม เขต บางรัก กรุงเทพมหานคร 10500",152,"\N","\N","\N","\N","\N"
668,"ต. คลองยาง อ. เกาะลันตา จ. กระบี่ 81120",152,"\N","\N","\N","\N","\N"
669,"ต. บางหิน อ. กะเปอร์ จ. ระนอง 85120",152,"\N","\N","\N","\N","\N"
670,"ต. เกาะพระทอง อ. คุระบุรี จ. พังงา 82150",152,"\N","\N","\N","\N","\N"
671,"ต. เกาะกลาง อ. เกาะลันตา จ. กระบี่ 81120",152,"\N","\N","\N","\N","\N"
672,"ต. อ่างทอง อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
673,"แขวง หิรัญรูจี เขต ธนบุรี กรุงเทพมหานคร 10600",152,"\N","\N","\N","\N","\N"
674,"ต. บางชัน อ. ขลุง จ. จันทบุรี 22110",152,"\N","\N","\N","\N","\N"
675,"ต. เกาะสาหร่าย อ. เมืองสตูล จ. สตูล 91000",152,"\N","\N","\N","\N","\N"
676,"ต. ตลิ่งงาม อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
677,"ต. อ่างทอง อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
678,"แขวง สมเด็จเจ้าพระยา เขต คลองสาน กรุงเทพมหานคร 10600",152,"\N","\N","\N","\N","\N"
679,"ต. ด่านสวี อ. สวี จ. ชุมพร 86130",152,"\N","\N","\N","\N","\N"
680,"ต. อ่างทอง อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
681,"ต. เกาะพระทอง อ. คุระบุรี จ. พังงา 82150",152,"\N","\N","\N","\N","\N"
682,"แขวง วังบูรพาภิรมย์ เขต พระนคร กรุงเทพมหานคร 10200",152,"\N","\N","\N","\N","\N"
683,"ต. แสมสาร อ. สัตหีบ จ. ชลบุรี 20180",152,"\N","\N","\N","\N","\N"
684,"ต. มะขามหย่ง อ. เมืองชลบุรี จ. ชลบุรี 20000",152,"\N","\N","\N","\N","\N"
685,"ต. อ่างทอง อ. เกาะสมุย จ. สุราษฎร์ธานี 84140",152,"\N","\N","\N","\N","\N"
686,"แขวง วัดกัลยาณ์ เขต ธนบุรี กรุงเทพมหานคร 10600",152,"\N","\N","\N","\N","\N"
687,"ต. เกาะพระทอง อ. คุระบุรี จ. พังงา 82150",152,"\N","\N","\N","\N","\N"
688,"แขวง สีลม เขต บางรัก กรุงเทพมหานคร 10500",152,"\N","\N","\N","\N","\N"
689,"ต. เกาะลันตาน้อย อ. เกาะลันตา จ. กระบี่ 81150",152,"\N","\N","\N","\N","\N"
690,"ต. เกาะศรีบอยา อ. เหนือคลอง จ. กระบี่ 81130",152,"\N","\N","\N","\N","\N"
691,"ต. แหลมสัก อ. อ่าวลึก จ. กระบี่ 81110",152,"\N","\N","\N","\N","\N"
692,"ต. เกาะสาหร่าย อ. เมืองสตูล จ. สตูล 91000",152,"\N","\N","\N","\N","\N"
